Case Number,EVENTTIME,ACTIVITY_EN,Flag
3431717700,2023-10-02 20:03:42,Set Work Order Status to Approved,0
3431717700,2023-10-02 20:03:42,Set Work Order Status to Pending,0
3431717700,2023-10-02 20:03:42,Set Case Status To Completed,0
3431717700,2023-10-02 20:03:42,Task Created: Review/ Follow Up,0
3431717700,2023-10-02 20:03:42,Task Completed: Review/ Follow Up,0
3431717700,2023-10-02 20:03:42,Email Outbound,0
3431717700,2023-10-02 20:03:42,Email Inbound,0
3431717700,2023-10-02 20:03:42,Call Session Start,1
3431717700,2023-10-02 20:03:42,Customer Chat Initiated,0
3431717700,2023-10-02 20:03:42,Call Outbound,0
3431717700,2023-10-02 20:03:42,Set No Reply Required,0
3431717700,2023-10-02 20:03:42,Call Session End,0
3431717700,2023-10-02 20:03:42,Create Work Order,0
3431717700,2023-10-02 20:03:42,Submit Work Order,0
3431717700,2023-10-02 20:03:42,Manual Case Created,0
3431717700,2023-10-02 20:03:42,Set Case Status To Closed,0
3431717700,2023-10-02 20:03:42,Call Inbound,0
3431717700,2023-10-02 20:03:42,Set Work Order Status to Closed,0
3431717700,2023-10-02 20:03:42,Set Work Order Status to Approved,0
3431717700,2023-10-02 20:03:42,Set Work Order Status to Pending,0
3431717700,2023-10-02 20:03:42,Set Case Status To Completed,0
3431717700,2023-10-02 20:03:57,Task Created: Review/ Follow Up,0
3431717700,2023-10-02 20:04:10,Task Completed: Review/ Follow Up,0
3431717700,2023-10-02 20:04:13,Email Outbound,0
3431717700,2023-10-02 20:04:13,Email Inbound,0
3431717700,2023-10-02 20:06:33,Call Session Start,1
3431717700,2023-10-02 20:06:33,Customer Chat Initiated,0
3431717700,2023-10-02 20:06:35,Call Outbound,0
3431717700,2023-10-02 20:07:07,Set No Reply Required,0
3431717700,2023-10-02 20:07:07,Call Session End,0
3431717700,2023-10-02 20:07:07,Create Work Order,0
3431717700,2023-10-02 20:07:13,Submit Work Order,0
3431717700,2023-10-02 20:07:13,Manual Case Created,0
3431717700,2023-10-02 20:08:30,Set Case Status To Closed,0
3431717700,2023-10-02 20:08:32,Call Inbound,0
3431717700,2023-10-02 20:08:32,Set Work Order Status to Closed,0
3431717700,2023-10-02 20:14:31,Set Work Order Status to Approved,0
3431717700,2023-10-02 21:23:38,Set Work Order Status to Pending,0
3431717700,2023-10-02 21:24:24,Set Case Status To Completed,0
3431717700,2023-10-02 21:24:24,Task Created: Review/ Follow Up,0
3431717700,2023-10-02 21:24:26,Task Completed: Review/ Follow Up,0
3431717700,2023-10-02 21:48:02,Email Outbound,0
3431717700,2023-10-02 21:48:02,Email Inbound,0
3431717700,2023-10-03 17:34:26,Call Session Start,1
3431717700,2023-10-03 17:34:26,Customer Chat Initiated,0
3431717700,2023-10-03 17:34:28,Call Outbound,0
3431717700,2023-10-04 17:37:01,Set No Reply Required,0
3431717700,2023-10-04 22:08:37,Call Session End,0
3431717700,2023-10-04 22:08:37,Create Work Order,0
3431717700,2023-10-04 22:08:40,Submit Work Order,0
3431717700,2023-10-16 19:48:53,Manual Case Created,0
3431717700,2023-10-16 19:48:53,Set Case Status To Closed,0
3431717700,2023-10-18 20:42:26,Call Inbound,0
3431717700,2023-10-18 20:42:26,Set Work Order Status to Closed,0
3431717700,2023-10-18 20:42:28,Set Work Order Status to Approved,0
3431717700,2023-10-19 00:41:57,Set Work Order Status to Pending,0
3431717700,2023-10-19 00:41:59,Set Case Status To Completed,0
3431717700,2023-10-19 00:41:59,Task Created: Review/ Follow Up,0
3431717700,2023-10-27 15:46:11,Task Completed: Review/ Follow Up,0
3431717700,2024-01-02 09:38:50,Email Outbound,0
3451616839,2023-05-18 12:38:33,Call Outbound,0
3451616839,2023-05-18 12:38:34,Set No Reply Required,0
3451616839,2023-05-18 13:25:37,Call Session End,0
3451616839,2023-05-18 13:30:37,Create Work Order,0
3451616839,2023-05-18 13:34:59,Submit Work Order,0
3451616839,2023-05-18 13:46:35,Manual Case Created,0
3451616839,2023-05-24 16:11:12,Set Case Status To Closed,0
3451616839,2023-05-24 16:21:21,Call Inbound,0
3451616839,2023-05-24 16:22:48,Set Work Order Status to Closed,0
3451616839,2023-05-31 14:05:37,Set Work Order Status to Approved,0
3451616839,2023-05-31 14:05:44,Set Work Order Status to Pending,0
3451616839,2023-06-06 16:55:42,Set Case Status To Completed,0
3451616839,2023-06-06 18:17:49,Task Created: Review/ Follow Up,0
3451616839,2023-06-10 23:14:24,Task Completed: Review/ Follow Up,0
3451616839,2023-06-15 17:53:21,Email Outbound,0
3461717689,2023-09-29 16:01:52,Call Session End,0
3461717689,2023-09-29 16:01:52,Create Work Order,0
3461717689,2023-09-29 16:01:53,Submit Work Order,0
3461717689,2023-10-02 14:55:21,Manual Case Created,0
3481717677,2023-09-28 02:16:46,Task Completed: Review/ Follow Up,0
3501616850,2023-05-20 02:19:05,Task Completed: Review/ Follow Up,0
3501616850,2023-05-20 02:19:06,Email Outbound,0
3501616850,2023-05-22 12:27:46,Email Inbound,0
3501616850,2023-05-22 12:28:43,Call Session Start,1
3501616850,2023-05-22 12:29:11,Customer Chat Initiated,0
3501717688,2023-09-29 13:02:17,Set Case Status To Completed,0
3501717688,2023-09-29 13:02:18,Task Created: Review/ Follow Up,0
3501717693,2023-10-01 13:53:16,Set Work Order Status to Approved,0
3501717693,2023-10-01 13:53:16,Set Work Order Status to Pending,0
3541616849,2023-05-19 18:12:43,Email Inbound,0
3541616849,2023-05-19 18:12:44,Call Session Start,1
3561717676,2023-09-27 20:08:01,Email Inbound,0
3561717676,2023-09-27 20:08:03,Call Session Start,1
3561717676,2023-09-27 20:26:26,Customer Chat Initiated,0
3561717676,2023-09-27 20:30:04,Call Outbound,0
3561717676,2023-09-27 20:30:20,Set No Reply Required,0
3561717676,2023-10-08 20:23:37,Call Session End,0
3581717700,2023-10-02 20:38:26,Set Work Order Status to Closed,0
3581717700,2023-10-02 20:38:27,Set Work Order Status to Approved,0
3581717700,2023-10-03 11:00:04,Set Work Order Status to Pending,0
3581717700,2023-10-03 11:00:20,Set Case Status To Completed,0
3581717700,2023-10-03 11:01:00,Task Created: Review/ Follow Up,0
3591616858,2023-05-22 12:13:33,Customer Chat Initiated,0
3591717721,2023-10-05 15:10:45,Set Case Status To Completed,0
3591717721,2023-10-05 15:11:02,Task Created: Review/ Follow Up,0
3591717721,2023-10-05 15:11:02,Task Completed: Review/ Follow Up,0
3591717721,2023-10-05 15:11:02,Email Outbound,0
3591717721,2023-10-05 15:11:02,Email Inbound,0
3591717721,2023-10-05 15:11:02,Call Session Start,1
3591717721,2023-10-05 15:11:02,Customer Chat Initiated,0
3591717721,2023-10-05 15:11:02,Call Outbound,0
3591717721,2023-10-05 15:11:02,Set No Reply Required,0
3591717721,2023-10-05 15:11:02,Call Session End,0
3591717721,2023-10-05 15:11:02,Create Work Order,0
3591717721,2023-10-05 15:11:02,Submit Work Order,0
3591717721,2023-10-05 15:11:02,Manual Case Created,0
3591717721,2023-10-05 15:11:39,Set Case Status To Closed,0
3591717721,2023-10-05 15:11:44,Call Inbound,0
3591717721,2023-10-05 15:11:44,Set Work Order Status to Closed,0
3591717721,2023-10-05 15:12:24,Set Work Order Status to Approved,0
3591717721,2023-10-05 15:12:24,Set Work Order Status to Pending,0
3591717721,2023-10-05 15:12:26,Set Case Status To Completed,0
3591717721,2023-10-05 15:12:35,Task Created: Review/ Follow Up,0
3591717721,2023-10-05 15:12:56,Task Completed: Review/ Follow Up,0
3591717721,2023-10-05 15:12:56,Email Outbound,0
3591717721,2023-10-05 15:12:56,Email Inbound,0
3591717721,2024-01-17 22:22:56,Call Session Start,1
3591717721,2024-01-17 22:22:56,Customer Chat Initiated,0
3591717721,2024-01-17 22:22:58,Call Outbound,0
3591717721,2024-01-17 22:22:58,Set No Reply Required,0
3591717721,2024-01-17 22:23:06,Call Session End,0
3591717721,2024-01-17 22:23:08,Create Work Order,0
3601717714,2023-10-04 14:30:34,Manual Case Created,0
3601717714,2023-10-04 14:30:36,Set Case Status To Closed,0
3601717714,2023-10-04 16:05:34,Call Inbound,0
3601717714,2023-10-04 16:10:29,Set Work Order Status to Closed,0
3601717714,2023-10-04 16:11:10,Set Work Order Status to Approved,0
3601717714,2023-10-04 20:28:36,Set Work Order Status to Pending,0
3601717714,2023-10-04 21:00:39,Set Case Status To Completed,0
3601717714,2023-10-04 22:19:13,Task Created: Review/ Follow Up,0
3601717714,2023-10-04 22:19:36,Task Completed: Review/ Follow Up,0
3601717714,2023-10-05 13:21:54,Email Outbound,0
3601717714,2023-10-06 16:15:37,Email Inbound,0
3601717714,2023-10-07 15:56:13,Call Session Start,1
3601717714,2023-10-10 12:58:10,Customer Chat Initiated,0
3601717714,2023-10-10 13:15:11,Call Outbound,0
3601717714,2023-10-10 13:15:54,Set No Reply Required,0
3601717714,2023-10-10 18:20:40,Call Session End,0
3601717714,2023-10-10 18:48:50,Create Work Order,0
3601717714,2023-10-16 15:26:49,Submit Work Order,0
3601717714,2023-10-17 16:47:43,Manual Case Created,0
3601717714,2023-10-17 16:47:55,Set Case Status To Closed,0
3601717714,2023-10-17 16:48:08,Call Inbound,0
3601717714,2023-10-27 19:38:16,Set Work Order Status to Closed,0
3611616859,2023-05-22 15:06:20,Submit Work Order,0
3611616859,2023-05-22 15:06:21,Manual Case Created,0
3611616859,2023-05-22 16:34:24,Set Case Status To Closed,0
3611616859,2023-05-22 16:40:45,Call Inbound,0
3611616859,2023-05-22 16:40:54,Set Work Order Status to Closed,0
3611616859,2023-06-01 21:16:59,Set Work Order Status to Approved,0
3611717669,2023-09-26 22:34:20,Create Work Order,0
3611717677,2023-09-27 22:58:10,Call Session End,0
3611717677,2023-09-27 22:58:10,Create Work Order,0
3611717685,2023-09-29 04:01:19,Set Case Status To Completed,0
3621616846,2023-05-19 12:09:36,Email Inbound,0
3621616846,2023-05-19 12:09:37,Call Session Start,1
3631717669,2023-09-27 02:42:55,Manual Case Created,0
3631717669,2023-09-27 02:42:55,Set Case Status To Closed,0
3631717677,2023-09-27 21:45:06,Set Case Status To Completed,0
3631717677,2023-09-28 19:16:51,Task Created: Review/ Follow Up,0
3631717677,2023-09-28 19:18:05,Task Completed: Review/ Follow Up,0
3631717677,2023-09-28 19:23:21,Email Outbound,0
3631717677,2023-09-28 19:23:21,Email Inbound,0
3631717677,2023-09-28 19:23:22,Call Session Start,1
3631717677,2023-09-28 19:23:22,Customer Chat Initiated,0
3631717677,2023-09-28 19:23:40,Call Outbound,0
3631717677,2023-09-28 19:33:06,Set No Reply Required,0
3631717677,2023-09-28 19:58:50,Call Session End,0
3631717677,2023-09-28 20:06:34,Create Work Order,0
3631717677,2023-09-28 20:07:23,Submit Work Order,0
3641717713,2023-10-04 13:06:45,Set Case Status To Closed,0
3641717713,2023-10-04 13:06:46,Call Inbound,0
3641717713,2023-10-04 14:39:01,Set Work Order Status to Closed,0
3641717713,2023-10-04 14:45:43,Set Work Order Status to Approved,0
3641717713,2023-10-04 14:45:54,Set Work Order Status to Pending,0
3641717713,2023-10-04 16:19:49,Set Case Status To Completed,0
3641717713,2023-10-11 13:18:53,Task Created: Review/ Follow Up,0
3641717713,2023-10-11 16:12:03,Task Completed: Review/ Follow Up,0
3641717713,2023-10-11 16:13:03,Email Outbound,0
3641717713,2023-10-11 16:13:31,Email Inbound,0
3641717713,2023-10-11 17:19:21,Call Session Start,1
3641717713,2023-10-12 18:11:04,Customer Chat Initiated,0
3641717713,2023-10-12 19:33:26,Call Outbound,0
3641717713,2023-10-12 20:33:10,Set No Reply Required,0
3641717713,2023-10-12 20:37:13,Call Session End,0
3641717713,2023-10-12 21:23:15,Create Work Order,0
3641717713,2023-10-13 18:54:24,Submit Work Order,0
3641717713,2023-10-13 21:10:51,Manual Case Created,0
3641717713,2023-10-16 12:20:40,Set Case Status To Closed,0
3641717713,2023-10-23 19:46:28,Call Inbound,0
3641717713,2023-10-23 20:46:10,Set Work Order Status to Closed,0
3641717713,2023-10-23 20:46:29,Set Work Order Status to Approved,0
3641717713,2023-10-23 20:46:35,Set Work Order Status to Pending,0
3641717713,2023-10-23 21:09:53,Set Case Status To Completed,0
3641717713,2023-11-03 19:55:07,Task Created: Review/ Follow Up,0
3671616849,2023-05-19 18:13:00,Call Session End,0
3671616849,2023-05-19 18:13:00,Create Work Order,0
3671616849,2023-05-19 18:13:03,Submit Work Order,0
3671616849,2023-05-19 18:16:34,Manual Case Created,0
3671616849,2023-05-19 18:16:54,Set Case Status To Closed,0
3671616849,2023-05-19 18:17:40,Call Inbound,0
3671616849,2023-05-19 18:17:42,Set Work Order Status to Closed,0
3671616849,2023-05-19 18:38:31,Set Work Order Status to Approved,0
3671616849,2023-05-19 18:38:33,Set Work Order Status to Pending,0
3671616849,2023-05-19 18:38:33,Set Case Status To Completed,0
3671616849,2023-05-19 18:38:40,Task Created: Review/ Follow Up,0
3671616849,2023-05-19 18:53:49,Task Completed: Review/ Follow Up,0
3671616849,2023-05-19 19:01:21,Email Outbound,0
3671616849,2023-05-19 19:15:54,Email Inbound,0
3671616849,2023-05-19 19:36:31,Call Session Start,1
3671616849,2023-05-19 19:43:42,Customer Chat Initiated,0
3671616849,2023-05-19 19:44:05,Call Outbound,0
3671616849,2023-05-19 20:09:37,Set No Reply Required,0
3671616849,2023-05-19 20:09:38,Call Session End,0
3671616849,2023-05-19 20:09:39,Create Work Order,0
3671616849,2023-05-19 20:09:55,Submit Work Order,0
3671616849,2023-05-19 20:29:08,Manual Case Created,0
3671616849,2023-05-19 20:57:12,Set Case Status To Closed,0
3671616849,2023-05-19 23:48:04,Call Inbound,0
3671616849,2023-05-22 18:59:05,Set Work Order Status to Closed,0
3671616849,2023-05-22 19:00:06,Set Work Order Status to Approved,0
3671616849,2023-05-22 19:03:05,Set Work Order Status to Pending,0
3671616849,2023-05-22 19:03:27,Set Case Status To Completed,0
3671616849,2023-05-22 19:11:27,Task Created: Review/ Follow Up,0
3671616849,2023-05-22 19:19:07,Task Completed: Review/ Follow Up,0
3671616849,2023-05-23 17:06:40,Email Outbound,0
3671616849,2023-05-23 17:07:40,Email Inbound,0
3671616849,2023-05-23 17:08:15,Call Session Start,1
3671616849,2023-05-25 18:48:17,Customer Chat Initiated,0
3671616849,2023-05-25 18:49:11,Call Outbound,0
3671616849,2023-05-25 18:50:05,Set No Reply Required,0
3671616849,2023-05-26 16:17:03,Call Session End,0
3671616849,2023-05-26 16:17:04,Create Work Order,0
3671616849,2023-05-26 16:18:21,Submit Work Order,0
3671616849,2023-05-26 16:21:22,Manual Case Created,0
3671616849,2023-05-26 16:22:27,Set Case Status To Closed,0
3671616849,2023-05-26 16:25:31,Call Inbound,0
3671616849,2023-05-26 17:40:18,Set Work Order Status to Closed,0
3671616849,2023-05-26 18:39:43,Set Work Order Status to Approved,0
3671616849,2023-05-30 14:45:59,Set Work Order Status to Pending,0
3671616849,2023-05-30 14:46:22,Set Case Status To Completed,0
3671616849,2023-06-01 17:10:39,Task Created: Review/ Follow Up,0
3671616849,2023-06-01 17:11:20,Task Completed: Review/ Follow Up,0
3671616849,2023-06-01 17:11:42,Email Outbound,0
3671616849,2023-06-05 22:22:49,Email Inbound,0
3671616849,2023-06-05 22:24:55,Call Session Start,1
3671616849,2023-06-05 22:31:30,Customer Chat Initiated,0
3671616849,2023-06-05 22:59:18,Call Outbound,0
3671616849,2023-06-05 23:00:23,Set No Reply Required,0
3671616849,2023-06-07 13:31:40,Call Session End,0
3671616849,2023-06-07 14:00:21,Create Work Order,0
3671616849,2023-06-07 14:02:48,Submit Work Order,0
3671616849,2023-06-07 15:09:16,Manual Case Created,0
3671616849,2023-06-07 15:34:29,Set Case Status To Closed,0
3671616849,2023-06-07 15:35:55,Call Inbound,0
3671616849,2023-06-09 17:25:07,Set Work Order Status to Closed,0
3671616849,2023-06-09 17:27:53,Set Work Order Status to Approved,0
3671616849,2023-06-09 17:27:54,Set Work Order Status to Pending,0
3671616849,2023-06-09 17:28:21,Set Case Status To Completed,0
3671616849,2023-06-09 17:39:10,Task Created: Review/ Follow Up,0
3671616849,2023-06-09 18:26:28,Task Completed: Review/ Follow Up,0
3671616849,2023-06-12 16:40:28,Email Outbound,0
3671616849,2023-06-12 16:40:31,Email Inbound,0
3671616849,2023-06-12 16:40:32,Call Session Start,1
3671616849,2023-06-12 16:43:38,Customer Chat Initiated,0
3671616849,2023-06-12 16:44:20,Call Outbound,0
3671616849,2023-06-12 16:45:04,Set No Reply Required,0
3671616849,2023-06-16 14:22:27,Call Session End,0
3671616849,2023-06-16 14:22:51,Create Work Order,0
3671616849,2023-07-21 23:44:21,Submit Work Order,0
3671616849,2023-07-21 23:44:51,Manual Case Created,0
3671616849,2023-07-25 15:34:06,Set Case Status To Closed,0
3671616849,2023-07-25 15:34:58,Call Inbound,0
3671616849,2023-07-25 17:18:40,Set Work Order Status to Closed,0
3671616849,2023-07-25 17:19:14,Set Work Order Status to Approved,0
3671616849,2023-08-11 23:49:55,Set Work Order Status to Pending,0
3671616849,2023-08-11 23:50:20,Set Case Status To Completed,0
3671616849,2023-09-07 22:16:01,Task Created: Review/ Follow Up,0
3671616849,2023-09-07 22:16:27,Task Completed: Review/ Follow Up,0
3671616849,2023-09-07 23:18:36,Email Outbound,0
3671616849,2023-09-07 23:19:01,Email Inbound,0
3691616848,2023-05-19 15:53:49,Set Case Status To Completed,0
3721616861,2023-05-22 20:15:54,Call Outbound,0
3721616861,2023-05-22 20:17:07,Set No Reply Required,0
3721616861,2023-05-22 21:14:55,Call Session End,0
3721616861,2023-05-22 21:29:44,Create Work Order,0
3721616861,2023-05-22 21:29:47,Submit Work Order,0
3721616861,2023-05-22 21:29:47,Manual Case Created,0
3721616861,2023-05-22 22:02:48,Set Case Status To Closed,0
3721616861,2023-05-22 22:02:48,Call Inbound,0
3721616861,2023-05-22 22:02:51,Set Work Order Status to Closed,0
3721616861,2023-05-22 22:02:51,Set Work Order Status to Approved,0
3721616861,2023-05-22 22:06:13,Set Work Order Status to Pending,0
3721616861,2023-05-22 23:05:38,Set Case Status To Completed,0
3721616861,2023-05-22 23:05:38,Task Created: Review/ Follow Up,0
3721616861,2023-05-22 23:05:41,Task Completed: Review/ Follow Up,0
3721616861,2023-05-22 23:05:41,Email Outbound,0
3721616861,2023-05-22 23:49:31,Email Inbound,0
3721616861,2023-05-22 23:49:31,Call Session Start,1
3721616861,2023-05-24 22:32:45,Customer Chat Initiated,0
3721616861,2023-05-24 22:32:47,Call Outbound,0
3721616861,2023-05-24 22:32:47,Set No Reply Required,0
3721616861,2023-05-24 22:33:12,Call Session End,0
3721616861,2023-05-24 23:17:42,Create Work Order,0
3721616861,2023-05-24 23:21:19,Submit Work Order,0
3721616861,2023-05-24 23:21:22,Manual Case Created,0
3721616861,2023-05-24 23:21:22,Set Case Status To Closed,0
3721616861,2023-05-24 23:21:26,Call Inbound,0
3721616861,2023-05-24 23:21:26,Set Work Order Status to Closed,0
3721616861,2023-05-24 23:21:28,Set Work Order Status to Approved,0
3721616861,2023-05-24 23:21:28,Set Work Order Status to Pending,0
3721616861,2023-05-24 23:21:30,Set Case Status To Completed,0
3721616861,2023-05-24 23:21:30,Task Created: Review/ Follow Up,0
3721616861,2023-05-25 00:09:23,Task Completed: Review/ Follow Up,0
3721616861,2023-05-25 00:09:23,Email Outbound,0
3721616861,2023-05-25 00:09:25,Email Inbound,0
3721616861,2023-05-25 00:09:25,Call Session Start,1
3721616861,2023-05-25 00:09:33,Customer Chat Initiated,0
3721616861,2023-05-25 00:17:11,Call Outbound,0
3721616861,2023-05-25 00:38:29,Set No Reply Required,0
3721616861,2023-05-25 00:38:29,Call Session End,0
3721616861,2023-05-25 19:22:29,Create Work Order,0
3721616861,2023-05-25 19:23:03,Submit Work Order,0
3721616861,2023-05-25 19:23:53,Manual Case Created,0
